scientificName,decimalLongitude,decimalLatitude
Desmophyllum dianthus,162.0099945,-51
Desmophyllum dianthus,-82.41999817,23.13999939
Desmophyllum pertusum,14.2493232,68.96796768
Desmophyllum dianthus,-117.96828,32.64012
Desmophyllum pertusum,-15,55
Desmophyllum,-125.01291,48.25836
Desmophyllum pertusum,14.41365942,68.9225729
Desmophyllum pertusum,-14.75,56.95000076
Desmophyllum dianthus,176.2299957,-44.31999969
Desmophyllum pertusum,-84.57183,25.6335
Desmophyllum pertusum,-79.08332825,31.89999962
Desmophyllum pertusum,-79.72305,28.45849
Desmophyllum pertusum,9.149999619,64.95999908
Desmophyllum pertusum,8.500338,64.126426
Desmophyllum pertusum,-79.91832733,30.26667023
Desmophyllum pertusum,-79.3666687,31.33333015
Desmophyllum pertusum,-29.5,38.24
Desmophyllum dianthus,-119.48312,33.91889
Desmophyllum dianthus,-117.41817,32.6544
Desmophyllum dianthus,-156.66007,20.48685
Desmophyllum,172.358307,-39.058498
Desmophyllum dianthus,169.9799957,-33.25
Desmophyllum pertusum,-79.62665,28.4569
Desmophyllum dianthus,-119.64059,33.07321
Desmophyllum dianthus,179.8575,-42.8285
Desmophyllum pertusum,-10.80000019,60.79999924
Desmophyllum dianthus,-177,-42.7
Desmophyllum pertusum,5.190000057,63.06999969
Desmophyllum pertusum,-79.72248,28.45725
Desmophyllum pertusum,-55.36,52.75
Desmophyllum dianthus,-118.4047,32.71372
Desmophyllum dianthus,-74.52999878,-42.11000061
Desmophyllum dianthus,9.604999542,43.22499847
Desmophyllum dianthus,167.6300049,-50.68999863
Desmophyllum,-125.01295,48.25835
Desmophyllum pertusum,14.44056789,68.90361312
Desmophyllum pertusum,-79.73000336,29.15999985
Desmophyllum pertusum,-84.72973,26.20473
Desmophyllum pertusum,-79.41643,27.16697
Desmophyllum dianthus,-156.58,20.495
Desmophyllum dianthus,-119.47444,33.91854
Desmophyllum pertusum,5.730000019,60.65000153
Desmophyllum pertusum,7.559999943,63.34999847
Desmophyllum pertusum,-26.82999992,38.51499939
Desmophyllum dianthus,-6.139999866,43.90000153
Desmophyllum pertusum,7.909999847,64.5
Desmophyllum dianthus,-30.22999954,34.13999939
Desmophyllum pertusum,-62.70000076,11.60000038
Desmophyllum pertusum,-12.56000042,60.45999908
Desmophyllum pertusum,9.276753,67.466974
Desmophyllum pertusum,5.540226667,59.88883333
Desmophyllum dianthus,-120.69114,34.50404
Desmophyllum dianthus,158.901,-59.04766667
Desmophyllum,-125.09016,48.12801
Desmophyllum pertusum,7.949999809,63.88000107
Desmophyllum dianthus,-117.41485,32.64777
Desmophyllum,148.5513,-47.51767
Desmophyllum pertusum,-12.93000031,60.40000153
Desmophyllum dianthus,-11.30000019,61.06000137
Desmophyllum pertusum,-8.180000305,61.5
Desmophyllum dianthus,-72.44999695,-42.34000015
Desmophyllum pertusum,-16.51166725,59.27583313
Desmophyllum pertusum,-8,48
Desmophyllum,-125.0978,48.10658
Desmophyllum pertusum,14.37412762,68.90238295
Desmophyllum pertusum,14.4730045,68.88805245
Desmophyllum pertusum,-13.93000031,53.68999863
Desmophyllum dianthus,-179.955,-42.674167
Desmophyllum dianthus,-68.84999847,-59.73300171
Desmophyllum pertusum,5.320000172,62.20000076
Desmophyllum pertusum,16.055313,68.281314
Desmophyllum pertusum,8.020000458,64.06999969
Desmophyllum dianthus,-119.19313,32.58192
Desmophyllum dianthus,-119.46579,33.95492
Desmophyllum pertusum,-79.61677,28.7742
Desmophyllum pertusum,-13.38000011,57.45000076
Desmophyllum pertusum,7.7732,64.1417
Desmophyllum,-125.09368,48.13051
Desmophyllum pertusum,-72.83332825,12.22167015
Desmophyllum pertusum,-10.22999954,60.86000061
Desmophyllum pertusum,-17.51000023,56.68999863
Desmophyllum dianthus,-89.58000183,-1.5
Desmophyllum pertusum,18.57325,70.754445
Desmophyllum pertusum,-79.37000275,31.32999992
Desmophyllum pertusum,5.1367,63.0983
Desmophyllum pertusum,20.55,70.33
Desmophyllum pertusum,-6,47
Desmophyllum pertusum,5.099999905,62.97000122
Desmophyllum pertusum,-22.03000069,63.59999847
Desmophyllum pertusum,11.18999958,66.87000275
Desmophyllum dianthus,-15.71000004,55.52999878
Desmophyllum dianthus,139.3500061,35.13000107
Desmophyllum,-124.93521,48.30289
Desmophyllum pertusum,-11.85499954,60.47999954
Desmophyllum pertusum,-15.80000019,55.49000168
Desmophyllum pertusum,14.38280066,68.90942472
Desmophyllum dianthus,147.27297,-44.38972
Desmophyllum dianthus,-9.284999847,41.11000061
Desmophyllum dianthus,-179.9299927,-13.61999989
Desmophyllum pertusum,-79.72344,28.45867
Desmophyllum,-125.01337,48.25692
Desmophyllum pertusum,-12.77000046,52.13999939
Desmophyllum pertusum,-7.78000021,59.61999893
Desmophyllum pertusum,-30.19000053,34.02999878
Desmophyllum pertusum,-79.65000153,29.42000008
Desmophyllum pertusum,-15,55
Desmophyllum,-125.01229,48.25941
Desmophyllum dianthus,151.3833,-34.35
Desmophyllum dianthus,-119.47394,33.9204
Desmophyllum pertusum,3.779999971,62.58000183
Desmophyllum pertusum,22.46999931,70.26000214
Desmophyllum dianthus,167.6799927,-50.70000076
Desmophyllum pertusum,8.149999619,64.11000061
Desmophyllum dianthus,-179,-43.74000168
Desmophyllum pertusum,-119.13867,33.70941
Desmophyllum dianthus,-176.25,-44.77000046
Desmophyllum dianthus,-21.15999985,9.029999733
Desmophyllum pertusum,-13.27499962,57.13000107
Desmophyllum dianthus,-119.48183,33.91781
Desmophyllum pertusum,6.5812,65.1103
Desmophyllum pertusum,4.029532,62.685211
Desmophyllum pertusum,7.630809216,65.70628654
Desmophyllum pertusum,-15.78999996,55.49000168
Desmophyllum pertusum,8.359999657,65.29000092
Desmophyllum dianthus,172.4299927,-31.86000061
Desmophyllum pertusum,10.67000008,66.26000214
Desmophyllum pertusum,-40.45500183,-22.68829918
Desmophyllum pertusum,-91.54000092,27.70000076
Desmophyllum dianthus,-119.47301,33.92122
Desmophyllum pertusum,-79.13999939,31.69000053
Desmophyllum pertusum,20.605,70.316
Desmophyllum dianthus,149.3099976,-38.38000107
Desmophyllum dianthus,-179.890333,-42.729833
Desmophyllum dianthus,-179.368667,-43.598
Desmophyllum pertusum,-86.99995,29.23357
Desmophyllum pertusum,-15.64000034,55.52500153
Desmophyllum pertusum,18.68618005,70.76152869
Desmophyllum dianthus,-176,-42.9
Desmophyllum dianthus,167,-47.34999847
Desmophyllum pertusum,7.597904681,65.7056288
Desmophyllum dianthus,-129.8000031,-54.83000183
Desmophyllum pertusum,-88.01618,29.15745
Desmophyllum pertusum,-13.32499981,57.47000122
Desmophyllum pertusum,-20.10000038,63.20000076
Desmophyllum dianthus,-176.917833,-42.837833
Desmophyllum pertusum,-6,47
Desmophyllum pertusum,-79.6277,28.46099
Desmophyllum pertusum,-77.69999695,32.00999832
Desmophyllum pertusum,11.10000038,66.97000122
Desmophyllum pertusum,-8.083000183,47.73300171
Desmophyllum dianthus,-118.40832,32.72457
Desmophyllum,-125.01307,48.25801
Desmophyllum pertusum,-78.23,30.98
Desmophyllum dianthus,167.8200073,-44.59999847
Desmophyllum dianthus,176,-49.9
Desmophyllum pertusum,-93.58553,27.42729
Desmophyllum pertusum,7.588134014,65.70263135
Desmophyllum pertusum,7.917,64.0365
Desmophyllum dianthus,147.1999969,-39.5
Desmophyllum pertusum,14.24723903,69.01115173
Desmophyllum pertusum,-78.9583,31.55
Desmophyllum pertusum,5.699999809,63.68999863
Desmophyllum dianthus,-175,-44.4
Desmophyllum pertusum,9.600000381,43.22000122
Desmophyllum pertusum,-10.30000019,60.25999832
Desmophyllum dianthus,-119.47552,33.92142
Desmophyllum dianthus,-174.554167,-44.157333
Desmophyllum pertusum,-79.61387,28.03917
Desmophyllum,169.7832947,-43.33330154
Desmophyllum pertusum,-79.61546,28.32186
Desmophyllum pertusum,-79.61484,28.04065
Desmophyllum dianthus,178.75,-49.5
Desmophyllum pertusum,6.159999847,65.75
Desmophyllum pertusum,-13.48999977,53.58499908
Desmophyllum pertusum,10.7416,59.0712
Desmophyllum dianthus,-119.22941,32.46963
Desmophyllum pertusum,10.89999962,66.91999817
Desmophyllum dianthus,-83.91699982,-46.06700134
Desmophyllum pertusum,-79.61312,28.16198
Desmophyllum,-125.18005,48.14308
Desmophyllum dianthus,-66.31700134,-56.09999847
Desmophyllum pertusum,-6.960000038,46.5
Desmophyllum pertusum,-119.47261,33.91959
Desmophyllum pertusum,-1.690000057,61.38000107
Desmophyllum dianthus,165.3399963,11.5
Desmophyllum dianthus,-119.49162,32.55477
Desmophyllum dianthus,-119.47749,33.96464
Desmophyllum pertusum,7.657203333,65.74511455
Desmophyllum pertusum,-13.0666666,60.36666489
Desmophyllum dianthus,-119.48664,33.92141
Desmophyllum dianthus,-4.532999992,46.39167023
Desmophyllum dianthus,174.8000031,-41.34000015
Desmophyllum dianthus,167.6833038,-50.60829926
Desmophyllum dianthus,147.2299957,-44.43000031
Desmophyllum dianthus,172.8500061,-31.51000023
Desmophyllum pertusum,8.180000305,64.12999725
Desmophyllum dianthus,177.9,-47.5
Desmophyllum,-125.17722,48.14404
Desmophyllum pertusum,6.010000229,65.69999695
Desmophyllum pertusum,6.8661,62.8998
Desmophyllum pertusum,-9.5,62.04999924
Desmophyllum pertusum,14.40449791,68.91540425
Desmophyllum pertusum,-7.239999771,47.54999924
Desmophyllum,-125.01229,48.25941
Desmophyllum pertusum,6.079999924,65.33000183
Desmophyllum pertusum,-14.90999985,52.22999954
Desmophyllum dianthus,-119.47994,33.92063
Desmophyllum pertusum,5.340000153,63.22000122
Desmophyllum pertusum,5.8103,63.5988
Desmophyllum pertusum,-29,37.52999878
Desmophyllum dianthus,43.90000153,-33.29999924
Desmophyllum pertusum,-119.6900024,33.91999817
Desmophyllum pertusum,-30.19000053,34.02000046
Desmophyllum pertusum,-13.90999985,53.70000076
Desmophyllum pertusum,14.23840815,69.01289242
Desmophyllum pertusum,-79.5,30.84000015
Desmophyllum pertusum,-10.97999954,60.63000107
Desmophyllum pertusum,12.32999992,66.30000305
Desmophyllum pertusum,-79.61551,28.32405
Desmophyllum pertusum,-12.56000042,52.22000122
Desmophyllum dianthus,176.7,-49.9
Desmophyllum pertusum,-13.64999962,58.90000153
Desmophyllum pertusum,6.599999905,64.61000061
Desmophyllum pertusum,18.079209,70.125312
Desmophyllum pertusum,-88.01226,29.1696
Desmophyllum pertusum,-6,47
Desmophyllum striatum,167.094498,-20.788166
Desmophyllum pertusum,14.37965614,68.92616771
Desmophyllum dianthus,176.3200073,-44.11999893
Desmophyllum pertusum,-79.66000366,30.5
Desmophyllum pertusum,-79.76039,28.31969
Desmophyllum dianthus,118.3505,-35.43575
Desmophyllum pertusum,-79.50282288,30.57008934
Desmophyllum pertusum,4.119999886,62.59999847
Desmophyllum,-125.09761,48.10718
Desmophyllum dianthus,-26.61499977,37.75
Desmophyllum,-125.09707,48.10475
Desmophyllum pertusum,7.630690804,65.70275899
Desmophyllum pertusum,-84.7462,26.3365
Desmophyllum pertusum,-79.73000336,29.35000038
Desmophyllum dianthus,147.2299957,-44.43000031
Desmophyllum pertusum,7.880000114,63.93999863
Desmophyllum dianthus,167.684998,-50.678299
Desmophyllum pertusum,9.289999962,63.54999924
Desmophyllum dianthus,-67.65000153,40.38000107
Desmophyllum pertusum,5.711097,63.733891
Desmophyllum dianthus,-72.66999817,-41.63000107
Desmophyllum pertusum,8.050000191,64.09999847
Desmophyllum pertusum,-79.62000275,26.93000031
Desmophyllum dianthus,-74.59999847,-48.15000153
Desmophyllum dianthus,152.8099976,-32.81999969
Desmophyllum dianthus,178.3300018,-39.43000031
Desmophyllum pertusum,-13.39500046,58.15499878
Desmophyllum dianthus,-117.98464,32.64909
Desmophyllum dianthus,-119.49,33.92186
Desmophyllum pertusum,-79.61321,28.16166
Desmophyllum pertusum,10.97999954,66.91000366
Desmophyllum pertusum,-176.87,-12.53
Desmophyllum dianthus,-8,47.95999908
Desmophyllum pertusum,14.4076,68.9292
Desmophyllum pertusum,-79.09999847,26.47999954
Desmophyllum dianthus,178.54,-35.3548
Desmophyllum dianthus,168.010361,-23.272984
Desmophyllum pertusum,-44.75,-25.3
Desmophyllum dianthus,-117.98653,32.65264
Desmophyllum dianthus,177.9375,-43.573666
Desmophyllum pertusum,7.8958,64.1765
Desmophyllum pertusum,5.6343,64.1917
Desmophyllum pertusum,14.36685414,68.92727705
Desmophyllum pertusum,-79.72338,28.45849
Desmophyllum pertusum,-79.75867,28.32032
Desmophyllum dianthus,170.106705,-33.534199
Desmophyllum dianthus,169.7799988,-29.30999947
Desmophyllum pertusum,14.36768532,68.9449026
Desmophyllum dianthus,-177.8300018,-29.25
Desmophyllum pertusum,6.198754,64.171273
Desmophyllum dianthus,-179.9116667,-42.775
Desmophyllum dianthus,170.0455,-53.393
Desmophyllum,167.6799927,-50.68330002
Desmophyllum pertusum,-6,47
Desmophyllum pertusum,-176.87,-12.53
Desmophyllum,-16.13999939,11.64999962
Desmophyllum dianthus,-174.7196667,-44.13966667
Desmophyllum pertusum,-91.8333,27.6
Desmophyllum dianthus,175.9700012,-43.54999924
Desmophyllum pertusum,-15.76000023,59.25999832
Desmophyllum pertusum,-79.61000061,26.37999916
Desmophyllum pertusum,4.010000229,62.65999985
Desmophyllum dianthus,152.8200073,-32.81999969
Desmophyllum pertusum,-78.62999725,32.11999893
Desmophyllum pertusum,-84.73159,26.18744
Desmophyllum,-125.01287,48.25624
Desmophyllum pertusum,-79.90000153,25.60000038
Desmophyllum dianthus,167.6199951,-50.68000031
Desmophyllum pertusum,6.5806,65.1103
Desmophyllum dianthus,-119.47506,33.95764
Desmophyllum pertusum,-12.89999962,60.36666489
Desmophyllum dianthus,-72.61669922,-42.54629898
Desmophyllum pertusum,7.590641682,65.7045838
Desmophyllum pertusum,5.659999847,63.70999908
Desmophyllum,-124.99442,48.1578
Desmophyllum pertusum,5.2739,62.5367
Desmophyllum dianthus,-6.144999981,43.90499878
Desmophyllum pertusum,6.320000172,-26.18000031
Desmophyllum dianthus,-74.37999725,-49.40000153
Desmophyllum dianthus,175.7200012,-35.43999863
Desmophyllum pertusum,-79.75196,28.32076
Desmophyllum dianthus,151.40833,-34.35
Desmophyllum,-125.20985,48.15903
Desmophyllum pertusum,-13.05000019,52.38000107
Desmophyllum pertusum,14.31317323,68.95405207
Desmophyllum pertusum,-10.28499985,59.03499985
Desmophyllum pertusum,-15,55
Desmophyllum dianthus,-119.49204,32.55556
Desmophyllum,-125.01343,48.25693
Desmophyllum pertusum,14.39018409,68.94060043
Desmophyllum pertusum,14.37007303,68.92708141
Desmophyllum pertusum,-79.6278,28.46306
Desmophyllum dianthus,-73.83499908,38.11500168
Desmophyllum dianthus,178.4593333,-43.81283333
Desmophyllum pertusum,-127.7900009,32.90999985
Desmophyllum pertusum,-5,46
Desmophyllum dianthus,135.2899933,33.18999863
Desmophyllum dianthus,-73.41000366,-51.52000046
Desmophyllum pertusum,-16,59.25
Desmophyllum pertusum,-121.97717,36.83227
Desmophyllum pertusum,-79.61551,28.32187
Desmophyllum dianthus,-74.59999847,-48.15000153
Desmophyllum pertusum,10.43000031,59.08000183
Desmophyllum pertusum,5.269999981,63.11000061
Desmophyllum pertusum,-88.01165,29.16474
Desmophyllum pertusum,21.75,70.5667
Desmophyllum dianthus,171.9199982,-34.08000183
Desmophyllum pertusum,14.3641185,68.9335824
Desmophyllum dianthus,167.8600006,-44.61999893
Desmophyllum dianthus,-179.9235,-42.745667
Desmophyllum pertusum,-14.05500031,63.86999893
Desmophyllum,-125.01343,48.25692
Desmophyllum pertusum,20.6167,70.37
Desmophyllum dianthus,164.5,-49.00999832
Desmophyllum pertusum,13.47000027,67.18000031
Desmophyllum pertusum,-15.77999973,55.5
Desmophyllum,-125.17796,48.14423
Desmophyllum pertusum,-84.73251,26.18605
Desmophyllum dianthus,173.6799927,-42.58000183
Desmophyllum pertusum,7.900000095,63.93999863
Desmophyllum pertusum,-79.3133,27.0667
Desmophyllum,-125.17722,48.14404
Desmophyllum pertusum,-4,46
Desmophyllum pertusum,6.590000153,64.62000275
Desmophyllum pertusum,-89.80008,28.19201
Desmophyllum dianthus,20.15999985,35.36000061
Desmophyllum pertusum,4.03063,62.684436
Desmophyllum pertusum,11.11999989,66.97000122
Desmophyllum pertusum,-24.76000023,37.25999832
Desmophyllum,-125.01294,48.25835
Desmophyllum pertusum,7.889999866,63.95000076
Desmophyllum pertusum,6.579999924,64.91999817
Desmophyllum pertusum,-15,55
Desmophyllum dianthus,77.52999878,-37.84999847
Desmophyllum dianthus,173.2599945,-30.70999908
Desmophyllum pertusum,1.25999999,58.45999908
Desmophyllum pertusum,-13.94999981,53.77999878
Desmophyllum pertusum,-84.73213,26.20377
Desmophyllum pertusum,6.765517747,63.0074841
Desmophyllum dianthus,166.1499939,-45.95000076
Desmophyllum pertusum,-11.83333302,60.20000076
Desmophyllum pertusum,8.020000458,64.06999969
Desmophyllum pertusum,-79.75129,28.3222
Desmophyllum pertusum,14.30543764,68.95518548
Desmophyllum pertusum,9.9917,63.4742
Desmophyllum pertusum,-79.62232,28.79284
Desmophyllum pertusum,5.349999905,63.20999908
Desmophyllum dianthus,-117.41529,32.64923
Desmophyllum pertusum,-79.6212,28.79588
Desmophyllum pertusum,6.699999809,62.97999954
Desmophyllum pertusum,10.56999969,58.59999847
Desmophyllum pertusum,-15.30000019,56.15999985
Desmophyllum pertusum,8.035,64.0833
Desmophyllum dianthus,158.5200043,-55.47999954
Desmophyllum pertusum,-15,56.33000183
Desmophyllum pertusum,-7,43.83000183
Desmophyllum pertusum,14.37129587,68.900047
Desmophyllum,-125.01298,48.25834
Desmophyllum pertusum,10.51126921,63.60154413
Desmophyllum dianthus,-117.96898,32.6401
Desmophyllum pertusum,-44.4333,-24.9011
Desmophyllum pertusum,-4,46
Desmophyllum dianthus,165.321667,-35.443333
Desmophyllum pertusum,14.4458822,68.90587829
Desmophyllum,-125.09718,48.10285
Desmophyllum pertusum,-84.73185,26.19928
Desmophyllum dianthus,-83.18000031,24
Desmophyllum pertusum,-13,60.40000153
Desmophyllum pertusum,5.130000114,63.08000183
Desmophyllum pertusum,-12.60499954,60.43500137
Desmophyllum striatum,-82.41999817,23.13999939
Desmophyllum pertusum,-31.37999916,39.41999817
Desmophyllum dianthus,-29.138633,38.084383
Desmophyllum dianthus,-119.48992,33.92186
Desmophyllum pertusum,-6.599999905,43.34999847
Desmophyllum pertusum,-79.62752,28.46312
Desmophyllum pertusum,7.632393114,65.70682119
Desmophyllum pertusum,-14.07499981,63.79499817
Desmophyllum pertusum,-119.13867,33.70941
Desmophyllum pertusum,-84.72761,26.20459
Desmophyllum dianthus,-9.930000305,40.41999817
Desmophyllum pertusum,9.260000229,63.66999817
Desmophyllum dianthus,-25.5,37.79999924
Desmophyllum,-125.01351,48.25691
Desmophyllum dianthus,167.485199,-23.007267
Desmophyllum dianthus,178.75,-49.5
Desmophyllum dianthus,-68.84999847,-59.72999954
Desmophyllum pertusum,-28.5,30
Desmophyllum pertusum,14.39379148,68.93947217
Desmophyllum pertusum,-13.25,57.06000137
Desmophyllum pertusum,14.33114943,68.94310939
Desmophyllum pertusum,19.166136,70.610802
Desmophyllum pertusum,-80.80000305,24.29999924
Desmophyllum,-125.01314,48.25873
Desmophyllum pertusum,5.929848,64.016076
Desmophyllum dianthus,-178.496704,-30.57
Desmophyllum dianthus,174.6988333,-41.98533333
Desmophyllum,-125.17796,48.14423
Desmophyllum dianthus,-130.8099976,46.75999832
Desmophyllum dianthus,-89.80999756,-1.289999962
Desmophyllum pertusum,14.3929903,68.94009861
Desmophyllum dianthus,-86.5610199,24.06275177
Desmophyllum pertusum,-84.72677,26.20756
Desmophyllum pertusum,14.39414129,68.92300282
Desmophyllum pertusum,9.208572,64.258998
Desmophyllum pertusum,-13.32999992,57.47499847
Desmophyllum pertusum,-88.37705,29.06965
Desmophyllum pertusum,-15.64999962,55.58000183
Desmophyllum dianthus,-119.47137,33.91865
